manufacturer,Model,Year,horse power,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,cost of car
Chevrolet,Trax,2015,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,25030
Chevrolet,Trax,2015,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26530
Chevrolet,Trax,2015,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,23945
Chevrolet,Trax,2015,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,20120
Chevrolet,Trax,2015,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,21620
Chevrolet,Trax,2015,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,22445
Chevrolet,Trax,2015,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,20040
Chevrolet,Trax,2015,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,21540
Chevrolet,Trax,2016,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24145
Chevrolet,Trax,2016,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,21800
Chevrolet,Trax,2016,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,25230
Chevrolet,Trax,2016,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26730
Chevrolet,Trax,2016,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,20300
Chevrolet,Trax,2016,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,22645
Chevrolet,Trax,2016,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,21800
Chevrolet,Trax,2016,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,20300
Chevrolet,Trax,2017,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24400
Chevrolet,Trax,2017,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26100
Chevrolet,Trax,2017,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27600
Chevrolet,Trax,2017,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,22900
Chevrolet,Trax,2017,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,22500
Chevrolet,Trax,2017,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,21000
Subaru,Tribeca,2012,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,35895
Subaru,Tribeca,2012,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30595
Subaru,Tribeca,2012,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32595
Subaru,Tribeca,2013,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32595
Subaru,Tribeca,2014,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,34095
Mazda,Tribute Hybrid,2008,133.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,27995
Mazda,Tribute Hybrid,2008,133.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27235
Mazda,Tribute Hybrid,2008,133.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29745
Mazda,Tribute Hybrid,2008,133.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,25485
Mazda,Tribute Hybrid,2009,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29175
Mazda,Tribute Hybrid,2009,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31695
Mazda,Tribute Hybrid,2009,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,30925
Mazda,Tribute Hybrid,2009,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,33445
Mazda,Tribute,2009,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,23545
Mazda,Tribute,2009,171.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,19730
Mazda,Tribute,2009,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,25885
Mazda,Tribute,2009,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24620
Mazda,Tribute,2009,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24805
Mazda,Tribute,2009,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24690
Mazda,Tribute,2009,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26375
Mazda,Tribute,2009,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25950
Mazda,Tribute,2009,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,22935
Mazda,Tribute,2009,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,21790
Mazda,Tribute,2009,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24200
Mazda,Tribute,2009,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23055
Mazda,Tribute,2009,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27635
Mazda,Tribute,2010,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24200
Mazda,Tribute,2010,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27305
Mazda,Tribute,2010,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23590
Mazda,Tribute,2010,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,25550
Mazda,Tribute,2010,171.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,20405
Mazda,Tribute,2010,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,22445
Mazda,Tribute,2010,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,27165
Mazda,Tribute,2010,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28915
Mazda,Tribute,2010,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25345
Mazda,Tribute,2011,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,25700
Mazda,Tribute,2011,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25495
Mazda,Tribute,2011,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23740
Mazda,Tribute,2011,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29065
Mazda,Tribute,2011,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,22595
Mazda,Tribute,2011,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24350
Mazda,Tribute,2011,171.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,20555
Mazda,Tribute,2011,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27455
Mazda,Tribute,2011,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,27315
Mazda,Truck,2002,135.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,12840
Mazda,Truck,2002,207.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,19885
Mazda,Truck,2002,147.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,18090
Mazda,Truck,2002,207.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,22630
Mazda,Truck,2002,147.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,15670
Mazda,Truck,2002,147.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,20575
Mazda,Truck,2003,207.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,21410
Mazda,Truck,2003,207.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,23150
Mazda,Truck,2003,147.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,16975
Mazda,Truck,2003,147.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,19215
Mazda,Truck,2003,135.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,13930
Mazda,Truck,2003,207.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20880
Mazda,Truck,2003,147.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,18885
Mazda,Truck,2003,135.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,18050
Mazda,Truck,2003,207.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,19975
Nissan,Truck,1995,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,2000
Nissan,Truck,1995,153.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,2121
Nissan,Truck,1995,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,2000
Nissan,Truck,1995,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,2000
Nissan,Truck,1995,153.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,2000
Nissan,Truck,1995,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,2281
Nissan,Truck,1995,153.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,2436
Nissan,Truck,1995,153.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,2494
Nissan,Truck,1995,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,2130
Nissan,Truck,1996,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,2000
Nissan,Truck,1996,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,2122
Nissan,Truck,1996,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,2762
Nissan,Truck,1996,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,2354
Nissan,Truck,1996,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,2647
Nissan,Truck,1996,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,2547
Nissan,Truck,1996,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,2326
Nissan,Truck,1997,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,2918
Nissan,Truck,1997,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,2391
Nissan,Truck,1997,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,3140
Nissan,Truck,1997,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,2550
Nissan,Truck,1997,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,2676
Nissan,Truck,1997,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,2241
Nissan,Truck,1997,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,2837
Acura,TSX Sport Wagon,2012,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,35010
Acura,TSX Sport Wagon,2012,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31360
Acura,TSX Sport Wagon,2013,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,35510
Acura,TSX Sport Wagon,2013,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31860
Acura,TSX Sport Wagon,2014,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,35635
Acura,TSX Sport Wagon,2014,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31985
Acura,TSX,2012,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30010
Acura,TSX,2012,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35550
Acura,TSX,2012,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38650
Acura,TSX,2012,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33110
Acura,TSX,2012,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31010
Acura,TSX,2012,201.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,31010
Acura,TSX,2013,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30510
Acura,TSX,2013,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31510
Acura,TSX,2013,201.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,31510
Acura,TSX,2013,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33610
Acura,TSX,2013,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39150
Acura,TSX,2014,201.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,31635
Acura,TSX,2014,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30635
Acura,TSX,2014,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39275
Acura,TSX,2014,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33735
Acura,TSX,2014,201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31635
Audi,TT RS,2012,360.0,5.0,MANUAL,all wheel drive,2.0,Compact,Coupe,56850
Audi,TT RS,2013,360.0,5.0,MANUAL,all wheel drive,2.0,Compact,Coupe,57200
Audi,TT,2015,211.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Convertible,43350
Audi,TT,2015,211.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,40350
Audi,TT,2016,220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,42900
Audi,TT,2016,220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Convertible,46400
Audi,TT,2017,220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Convertible,47000
Audi,TT,2017,220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,43500
Audi,TTS,2015,265.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Convertible,51700
Audi,TTS,2015,265.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,48700
Audi,TTS,2016,292.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,51900
Audi,TTS,2017,292.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,52500
Hyundai,Tucson,2015,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26450
Hyundai,Tucson,2015,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,21650
Hyundai,Tucson,2015,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27950
Hyundai,Tucson,2015,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23700
Hyundai,Tucson,2015,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25200
Hyundai,Tucson,2015,164.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,23150
Hyundai,Tucson,2015,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25200
Hyundai,Tucson,2015,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27950
Hyundai,Tucson,2016,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,24150
Hyundai,Tucson,2016,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,25550
Hyundai,Tucson,2016,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,29900
Hyundai,Tucson,2016,164.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24100
Hyundai,Tucson,2016,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,31300
Hyundai,Tucson,2016,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,27550
Hyundai,Tucson,2016,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,26150
Hyundai,Tucson,2016,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,22700
Hyundai,Tucson,2017,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,22700
Hyundai,Tucson,2017,164.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24100
Hyundai,Tucson,2017,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,29775
Hyundai,Tucson,2017,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,25900
Hyundai,Tucson,2017,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,31175
Hyundai,Tucson,2017,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,27300
Hyundai,Tucson,2017,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,24150
Hyundai,Tucson,2017,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,25550
Toyota,Tundra,2015,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,33210
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,29120
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,44925
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,40685
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,44925
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,44000
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,33390
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,33060
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,47975
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,34710
Toyota,Tundra,2015,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,30160
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,34710
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,40685
Toyota,Tundra,2015,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,31560
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,44000
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,35040
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,37030
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,42550
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,42550
Toyota,Tundra,2015,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,35530
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,33060
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,37030
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,32170
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,41385
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,39500
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,35040
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,33390
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,41385
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,47975
Toyota,Tundra,2015,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,32480
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,37635
Toyota,Tundra,2015,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,28510
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,47975
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,33980
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,30010
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,31660
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,47975
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,31990
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,32170
Toyota,Tundra,2015,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,30340
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,34220
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,30840
Toyota,Tundra,2016,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,34000
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,45560
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,32980
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,38670
Toyota,Tundra,2016,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,36320
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,34970
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,46530
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,43585
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,42945
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,42945
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,46530
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,30840
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,41720
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,49580
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,46530
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,40535
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,38020
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,49580
Toyota,Tundra,2016,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,29140
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,29950
Toyota,Tundra,2016,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,33270
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,32650
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,49580
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,49580
Toyota,Tundra,2016,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,32190
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,36030
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,33000
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,31170
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,34220
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,35700
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,32980
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,29950
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,38670
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,41720
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,34970
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,46530
Toyota,Tundra,2016,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,30950
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,45560
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,43585
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,32650
Toyota,Tundra,2016,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,33890
